ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,28898,10,pgxc,10.95.141.120,34663,2015-08-22 13:02:39.139315-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:58:30.280622-04,f,Remote Subplan,active,2015-08-22 13:58:30.319575-04
946684800,28906,10,pgxc,10.223.4.4,39504,2015-08-22 13:02:39.266026-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:59:02.174374-04,f,Remote Subplan,active,2015-08-22 13:59:05.238635-04
946684800,28908,10,pgxc,10.92.9.245,35793,2015-08-22 13:02:39.333212-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:46:39.705064-04,f,Remote Subplan,active,2015-08-22 13:46:42.764339-04
946684800,28909,10,pgxc,10.94.132.84,46270,2015-08-22 13:02:39.335066-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:59:01.987746-04,f,Remote Subplan,active,2015-08-22 13:59:05.056079-04
946684800,28910,10,pgxc,10.87.3.185,53859,2015-08-22 13:02:39.335813-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:58:31.050117-04,f,Remote Subplan,active,2015-08-22 13:58:31.087449-04
946684800,28912,10,pgxc,10.95.141.120,34693,2015-08-22 13:02:39.367251-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:46:39.712738-04,f,Remote Subplan,active,2015-08-22 13:46:42.773173-04
946684800,28914,10,pgxc,10.87.3.232,46601,2015-08-22 13:02:39.389737-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:46:39.70424-04,f,Remote Subplan,active,2015-08-22 13:46:42.765558-04
946684800,28919,10,pgxc,10.87.3.206,40584,2015-08-22 13:02:39.484658-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:46:39.705104-04,f,Remote Subplan,active,2015-08-22 13:46:42.766851-04
946684800,28922,10,pgxc,10.223.4.4,39536,2015-08-22 13:02:39.539162-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:01.987116-04,f,Remote Subplan,active,2015-08-22 13:59:05.056638-04
946684800,28923,10,pgxc,10.87.3.232,46620,2015-08-22 13:02:39.539374-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:58:30.069534-04,f,Remote Subplan,active,2015-08-22 13:58:30.105704-04
946684800,28924,10,pgxc,10.87.3.206,40598,2015-08-22 13:02:39.570245-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:59:02.280431-04,f,Remote Subplan,active,2015-08-22 13:59:05.345211-04
946684800,28927,10,pgxc,10.87.3.185,53892,2015-08-22 13:02:39.594329-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:59:02.276231-04,f,Remote Subplan,active,2015-08-22 13:59:05.342945-04
946684800,29676,10,pgxc,10.87.3.206,40735,2015-08-22 13:13:53.74121-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:58:29.517176-04,f,Remote Subplan,active,2015-08-22 13:58:29.55166-04
946684800,29687,10,pgxc,10.87.8.227,53058,2015-08-22 13:13:53.930466-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:59:02.273634-04,f,Remote Subplan,active,2015-08-22 13:59:05.341897-04
946684800,29684,10,pgxc,10.87.3.206,40751,2015-08-22 13:13:53.95363-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:02.258462-04,f,Remote Subplan,active,2015-08-22 13:59:05.329071-04
946684800,28540,10,pgxc,10.93.131.148,52578,2015-08-22 12:58:04.261353-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:46:39.715134-04,f,Remote Subplan,active,2015-08-22 13:46:42.766666-04
946684800,28571,10,pgxc,10.93.131.148,52783,2015-08-22 12:58:15.078708-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.468425-04,f,Remote Subplan,active,2015-08-22 13:49:46.514874-04
946684800,31284,10,pgxc,10.93.131.148,55471,2015-08-22 13:42:23.437502-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:54:43.860996-04,f,Remote Subplan,active,2015-08-22 13:54:43.877511-04
946684800,28575,10,pgxc,10.93.131.148,52812,2015-08-22 12:58:15.76271-04,2015-08-22 13:56:59.440589-04,2015-08-22 13:56:59.450171-04,f,Remote Subplan,active,2015-08-22 13:56:59.477266-04
946684800,28576,10,pgxc,10.93.131.148,52822,2015-08-22 12:58:15.882694-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:52:48.380029-04,f,Remote Subplan,active,2015-08-22 13:52:48.403323-04
946684800,28577,10,pgxc,10.93.131.148,52829,2015-08-22 12:58:15.967284-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:59:38.234234-04,f,Remote Subplan,active,2015-08-22 13:59:38.247595-04
946684800,29661,10,pgxc,10.95.141.120,34822,2015-08-22 13:13:53.36438-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:09.041496-04,f,Remote Subplan,active,2015-08-22 13:59:12.108439-04
946684800,31285,10,pgxc,10.92.9.245,36191,2015-08-22 13:42:23.806041-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:54:29.265785-04,f,Remote Subplan,active,2015-08-22 14:00:05.325149-04
946684800,31286,10,pgxc,10.87.3.232,46999,2015-08-22 13:42:23.814421-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.457896-04,f,Remote Subplan,active,2015-08-22 13:49:46.517947-04
946684800,31287,10,pgxc,10.87.3.185,54274,2015-08-22 13:42:23.837052-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.457794-04,f,Remote Subplan,active,2015-08-22 13:49:46.514705-04
946684800,31288,10,pgxc,10.87.3.206,40976,2015-08-22 13:42:23.858042-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:54:29.279755-04,f,Remote Subplan,active,2015-08-22 14:00:05.339082-04
946684800,31289,10,pgxc,10.223.4.4,39921,2015-08-22 13:42:23.858508-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:54:29.271654-04,f,Remote Subplan,active,2015-08-22 14:00:05.328951-04
946684800,31290,10,pgxc,10.87.8.227,53281,2015-08-22 13:42:23.867177-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.457732-04,f,Remote Subplan,active,2015-08-22 13:49:46.515674-04
946684800,31291,10,pgxc,10.94.132.84,46673,2015-08-22 13:42:23.869527-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.467301-04,f,Remote Subplan,active,2015-08-22 13:49:46.522396-04
946684800,31292,10,pgxc,10.223.4.4,39935,2015-08-22 13:42:24.446553-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.458286-04,f,Remote Subplan,active,2015-08-22 13:49:46.519382-04
946684800,29670,10,pgxc,10.87.3.232,46745,2015-08-22 13:13:53.567754-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:08.922936-04,f,Remote Subplan,active,2015-08-22 13:59:11.992296-04
946684800,29671,10,pgxc,10.92.9.245,35939,2015-08-22 13:13:53.569986-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:08.983115-04,f,Remote Subplan,active,2015-08-22 13:59:12.049692-04
946684800,31293,10,pgxc,10.95.141.120,35099,2015-08-22 13:42:24.447992-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.457411-04,f,Remote Subplan,active,2015-08-22 13:49:46.52045-04
946684800,31294,10,pgxc,10.87.3.232,47015,2015-08-22 13:42:24.448384-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:54:29.180998-04,f,Remote Subplan,active,2015-08-22 14:00:05.238925-04
946684800,29669,10,pgxc,10.223.4.4,39669,2015-08-22 13:13:53.575042-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:59:32.648841-04,f,Remote Subplan,active,2015-08-22 13:59:32.687466-04
946684800,31295,10,pgxc,10.87.3.185,54287,2015-08-22 13:42:24.449128-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:54:29.285161-04,f,Remote Subplan,active,2015-08-22 14:00:05.342547-04
946684800,31296,10,pgxc,10.94.132.84,46686,2015-08-22 13:42:24.449284-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:54:29.271319-04,f,Remote Subplan,active,2015-08-22 14:00:05.329391-04
946684800,31844,10,pgxc,10.87.8.227,53382,2015-08-22 13:52:48.499997-04,2015-08-22 13:52:48.36842-04,2015-08-22 14:00:05.164648-04,f,Remote Subplan,active,2015-08-22 14:00:05.344766-04
946684800,31297,10,pgxc,10.87.8.227,53297,2015-08-22 13:42:24.460563-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:54:29.272619-04,f,Remote Subplan,active,2015-08-22 14:00:05.339379-04
946684800,28861,10,pgxc,10.94.132.84,46174,2015-08-22 13:02:38.754429-04,2015-08-22 13:46:39.701549-04,2015-08-22 14:00:02.160566-04,f,Remote Subplan,active,2015-08-22 14:00:05.22045-04
946684800,28862,10,pgxc,10.223.4.4,39424,2015-08-22 13:02:38.75875-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:53.579939-04,f,Remote Subplan,active,2015-08-22 13:59:56.642035-04
946684800,31298,10,pgxc,10.92.9.245,36208,2015-08-22 13:42:24.469521-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.459896-04,f,Remote Subplan,active,2015-08-22 13:49:46.529094-04
946684800,28864,10,pgxc,10.95.141.120,34599,2015-08-22 13:02:38.770351-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:54:29.266812-04,f,Remote Subplan,active,2015-08-22 14:00:05.324956-04
946684800,28865,10,pgxc,10.87.8.227,52788,2015-08-22 13:02:38.777353-04,2015-08-22 13:46:39.701549-04,2015-08-22 14:00:02.181321-04,f,Remote Subplan,active,2015-08-22 14:00:05.242572-04
946684800,31299,10,pgxc,10.87.3.206,40995,2015-08-22 13:42:24.481734-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.462618-04,f,Remote Subplan,active,2015-08-22 13:49:46.520391-04
946684800,28867,10,pgxc,10.87.3.185,53779,2015-08-22 13:02:38.864674-04,2015-08-22 13:46:39.701549-04,2015-08-22 14:00:00.916934-04,f,Remote Subplan,active,2015-08-22 14:00:04.029574-04
946684800,31568,10,pgxc,10.93.131.148,55780,2015-08-22 13:47:33.842814-04,2015-08-22 13:49:04.338511-04,2015-08-22 13:49:04.344214-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-22 13:49:04.349134-04
946684800,31845,10,pgxc,10.87.3.232,47104,2015-08-22 13:52:48.508719-04,2015-08-22 13:52:48.36842-04,2015-08-22 14:00:05.171-04,f,Remote Subplan,active,2015-08-22 14:00:05.349827-04
946684800,28870,10,pgxc,10.94.132.84,46192,2015-08-22 13:02:38.871966-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:09.035357-04,f,Remote Subplan,active,2015-08-22 13:59:12.104088-04
946684800,31846,10,pgxc,10.92.9.245,36295,2015-08-22 13:52:48.511077-04,2015-08-22 13:52:48.36842-04,2015-08-22 14:00:05.17869-04,f,Remote Subplan,active,2015-08-22 14:00:05.348424-04
946684800,31847,10,pgxc,10.223.4.4,40023,2015-08-22 13:52:48.527757-04,2015-08-22 13:52:48.36842-04,2015-08-22 14:00:05.124394-04,f,Remote Subplan,active,2015-08-22 14:00:05.349206-04
946684800,28873,10,pgxc,10.87.8.227,52804,2015-08-22 13:02:38.876434-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:52:48.368893-04,f,Remote Subplan,active,2015-08-22 13:52:48.415475-04
946684800,31848,10,pgxc,10.87.3.206,41080,2015-08-22 13:52:48.536358-04,2015-08-22 13:52:48.36842-04,2015-08-22 14:00:05.150512-04,f,Remote Subplan,active,2015-08-22 14:00:05.351386-04
946684800,28875,10,pgxc,10.94.132.84,46206,2015-08-22 13:02:38.949822-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:59:31.13411-04,f,Remote Subplan,active,2015-08-22 13:59:31.175158-04
946684800,31850,10,pgxc,10.95.141.120,35192,2015-08-22 13:52:48.585062-04,2015-08-22 13:52:48.36842-04,2015-08-22 14:00:05.07143-04,f,Remote Subplan,active,2015-08-22 14:00:05.334521-04
946684800,28876,10,pgxc,10.87.3.185,53795,2015-08-22 13:02:38.960827-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:08.507082-04,f,Remote Subplan,active,2015-08-22 13:59:11.631367-04
946684800,31851,10,pgxc,10.87.3.185,54381,2015-08-22 13:52:48.587691-04,2015-08-22 13:52:48.36842-04,2015-08-22 14:00:05.080515-04,f,Remote Subplan,active,2015-08-22 14:00:05.350094-04
946684800,28880,10,pgxc,10.87.3.232,46536,2015-08-22 13:02:38.963878-04,2015-08-22 13:49:43.456306-04,2015-08-22 14:00:02.25279-04,f,Remote Subplan,active,2015-08-22 14:00:05.31862-04
946684800,28879,10,pgxc,10.95.141.120,34631,2015-08-22 13:02:38.964812-04,2015-08-22 13:49:43.456306-04,2015-08-22 14:00:02.22581-04,f,Remote Subplan,active,2015-08-22 14:00:05.291321-04
946684800,31852,10,pgxc,10.94.132.84,46777,2015-08-22 13:52:48.58872-04,2015-08-22 13:52:48.36842-04,2015-08-22 14:00:05.076905-04,f,Remote Subplan,active,2015-08-22 14:00:05.350401-04
946684800,31894,10,pgxc,10.95.141.120,35209,2015-08-22 13:53:39.451832-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:53:02.310684-04,f,Remote Subplan,active,2015-08-22 13:56:07.769353-04
946684800,31895,10,pgxc,10.223.4.4,40044,2015-08-22 13:53:39.455696-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:53:02.293637-04,f,Remote Subplan,active,2015-08-22 13:56:07.769608-04
946684800,31896,10,pgxc,10.92.9.245,36318,2015-08-22 13:53:39.474948-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:53:02.329553-04,f,Remote Subplan,active,2015-08-22 13:56:07.771782-04
946684800,28884,10,pgxc,10.92.9.245,35745,2015-08-22 13:02:39.048349-04,2015-08-22 13:49:43.456306-04,2015-08-22 14:00:02.21749-04,f,Remote Subplan,active,2015-08-22 14:00:05.289044-04
946684800,31897,10,pgxc,10.87.3.185,54402,2015-08-22 13:53:39.477342-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:53:02.304732-04,f,Remote Subplan,active,2015-08-22 13:56:07.766955-04
946684800,31898,10,pgxc,10.94.132.84,46797,2015-08-22 13:53:39.521213-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:53:02.289465-04,f,Remote Subplan,active,2015-08-22 13:56:07.764916-04
946684800,31899,10,pgxc,10.87.3.206,41104,2015-08-22 13:53:39.559404-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:53:02.319324-04,f,Remote Subplan,active,2015-08-22 13:56:07.763172-04
946684800,31900,10,pgxc,10.87.8.227,53409,2015-08-22 13:53:39.563771-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:53:02.311627-04,f,Remote Subplan,active,2015-08-22 13:56:07.758129-04
946684800,31901,10,pgxc,10.87.3.232,47127,2015-08-22 13:53:39.580935-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:53:02.313351-04,f,Remote Subplan,active,2015-08-22 13:56:07.765793-04
946684800,32238,10,psql,10.93.131.148,56522,2015-08-22 14:00:05.32817-04,,,f,"",idle,2015-08-22 14:00:05.344557-04
946684800,32236,10,psql,10.93.131.148,56512,2015-08-22 14:00:05.329087-04,,2015-08-22 14:00:05.341823-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 14:00:05.341826-04
946684800,28893,10,pgxc,10.87.8.227,52852,2015-08-22 13:02:39.124187-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:08.75933-04,f,Remote Subplan,active,2015-08-22 13:59:11.82837-04
946684800,32239,10,psql,10.93.131.148,56532,2015-08-22 14:00:05.330734-04,,,f,"",idle,2015-08-22 14:00:05.3411-04
946684800,28896,10,pgxc,10.92.9.245,35761,2015-08-22 13:02:39.127814-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:59:36.60105-04,f,Remote Subplan,active,2015-08-22 13:59:36.639624-04
946684800,28898,10,pgxc,10.95.141.120,34663,2015-08-22 13:02:39.139315-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:59:36.688578-04,f,Remote Subplan,active,2015-08-22 13:59:36.727528-04
946684800,28906,10,pgxc,10.223.4.4,39504,2015-08-22 13:02:39.266026-04,2015-08-22 13:49:43.456306-04,2015-08-22 14:00:02.237658-04,f,Remote Subplan,active,2015-08-22 14:00:05.301918-04
946684800,28908,10,pgxc,10.92.9.245,35793,2015-08-22 13:02:39.333212-04,2015-08-22 13:46:39.701549-04,2015-08-22 14:00:02.152296-04,f,Remote Subplan,active,2015-08-22 14:00:05.211574-04
946684800,28909,10,pgxc,10.94.132.84,46270,2015-08-22 13:02:39.335066-04,2015-08-22 13:49:43.456306-04,2015-08-22 14:00:02.228599-04,f,Remote Subplan,active,2015-08-22 14:00:05.296925-04
946684800,28910,10,pgxc,10.87.3.185,53859,2015-08-22 13:02:39.335813-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:59:34.974683-04,f,Remote Subplan,active,2015-08-22 13:59:35.012011-04
946684800,28912,10,pgxc,10.95.141.120,34693,2015-08-22 13:02:39.367251-04,2015-08-22 13:46:39.701549-04,2015-08-22 14:00:02.087967-04,f,Remote Subplan,active,2015-08-22 14:00:05.148405-04
946684800,28914,10,pgxc,10.87.3.232,46601,2015-08-22 13:02:39.389737-04,2015-08-22 13:46:39.701549-04,2015-08-22 14:00:02.251089-04,f,Remote Subplan,active,2015-08-22 14:00:05.31241-04
946684800,28919,10,pgxc,10.87.3.206,40584,2015-08-22 13:02:39.484658-04,2015-08-22 13:46:39.701549-04,2015-08-22 14:00:02.179704-04,f,Remote Subplan,active,2015-08-22 14:00:05.241455-04
946684800,28922,10,pgxc,10.223.4.4,39536,2015-08-22 13:02:39.539162-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:09.026094-04,f,Remote Subplan,active,2015-08-22 13:59:12.095614-04
946684800,28923,10,pgxc,10.87.3.232,46620,2015-08-22 13:02:39.539374-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:59:35.494426-04,f,Remote Subplan,active,2015-08-22 13:59:35.530592-04
946684800,28924,10,pgxc,10.87.3.206,40598,2015-08-22 13:02:39.570245-04,2015-08-22 13:49:43.456306-04,2015-08-22 14:00:02.254523-04,f,Remote Subplan,active,2015-08-22 14:00:05.319302-04
946684800,28927,10,pgxc,10.87.3.185,53892,2015-08-22 13:02:39.594329-04,2015-08-22 13:49:43.456306-04,2015-08-22 14:00:02.260182-04,f,Remote Subplan,active,2015-08-22 14:00:05.326895-04
946684800,29676,10,pgxc,10.87.3.206,40735,2015-08-22 13:13:53.74121-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:59:34.055066-04,f,Remote Subplan,active,2015-08-22 13:59:34.089549-04
946684800,29687,10,pgxc,10.87.8.227,53058,2015-08-22 13:13:53.930466-04,2015-08-22 13:49:43.456306-04,2015-08-22 14:00:02.261886-04,f,Remote Subplan,active,2015-08-22 14:00:05.330148-04
946684800,29684,10,pgxc,10.87.3.206,40751,2015-08-22 13:13:53.95363-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:09.017332-04,f,Remote Subplan,active,2015-08-22 13:59:12.087938-04
946684800,28540,10,pgxc,10.93.131.148,52578,2015-08-22 12:58:04.261353-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:46:39.715134-04,f,Remote Subplan,active,2015-08-22 13:46:42.766666-04
946684800,28571,10,pgxc,10.93.131.148,52783,2015-08-22 12:58:15.078708-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.468425-04,f,Remote Subplan,active,2015-08-22 13:49:46.514874-04
946684800,31284,10,pgxc,10.93.131.148,55471,2015-08-22 13:42:23.437502-04,2015-08-22 13:51:38.433467-04,2015-08-22 13:54:43.860996-04,f,Remote Subplan,active,2015-08-22 13:54:43.877511-04
946684800,28575,10,pgxc,10.93.131.148,52812,2015-08-22 12:58:15.76271-04,2015-08-22 13:56:59.440589-04,2015-08-22 13:56:59.450171-04,f,Remote Subplan,active,2015-08-22 13:56:59.477266-04
946684800,28576,10,pgxc,10.93.131.148,52822,2015-08-22 12:58:15.882694-04,2015-08-22 13:52:48.36842-04,2015-08-22 13:52:48.380029-04,f,Remote Subplan,active,2015-08-22 13:52:48.403323-04
946684800,28577,10,pgxc,10.93.131.148,52829,2015-08-22 12:58:15.967284-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:59:38.234234-04,f,Remote Subplan,active,2015-08-22 13:59:38.247595-04
946684800,29661,10,pgxc,10.95.141.120,34822,2015-08-22 13:13:53.36438-04,2015-08-22 13:46:39.701549-04,2015-08-22 13:59:09.041496-04,f,Remote Subplan,active,2015-08-22 13:59:12.108439-04
946684800,31285,10,pgxc,10.92.9.245,36191,2015-08-22 13:42:23.806041-04,2015-08-22 13:54:02.187832-04,2015-08-22 13:55:29.359845-04,f,Remote Subplan,active,2015-08-22 14:01:05.419204-04
946684800,31286,10,pgxc,10.87.3.232,46999,2015-08-22 13:42:23.814421-04,2015-08-22 13:49:43.456306-04,2015-08-22 13:49:43.457896-04,f,Remote Subplan,active,2015-08-22 13:49:46.517947-04
